Pareto_Solution_ID,Address,Property_URL,City,Acreage,Price,Latitude,Longitude,Daily_Demand_kg,Station_Capacity_kg,Station_Size,Utilization_Rate,Total_Trucks_Served,Fleet_Breakdown,Total_System_Capacity_kg,Total_System_Trucks_Covered,Total_System_Land_Cost,Formatted_Price
Sol_054,E Harmony & Lady Moon Dr,https://www.loopnet.com/Listing/E-Harmony-Lady-Moon-Dr-Fort-Collins-CO/11217719/,"Fort Collins, CO 80528",2.2,1054007.0,40.523221679275,-105.010799488523,5618.16,10000,L,56.18%,972,NOVUS AG LLC (444 trucks) | CITY OF FORT COLLINS (285 trucks) | Poudre School District  (243 trucks),115000,12627,10499344.06,"$1,054,007.00"
Sol_055,2544 11th Ave,https://www.loopnet.com/Listing/2544-11th-Ave-Greeley-CO/35100267/,"Greeley, CO 80631",0.15,350000.0,40.395690645275,-104.69657283495,336.5,1000,XS,33.65%,145,WELD COUNTY PUBLIC WORKS DEPARTMENT (145 trucks),152000,16569,12344344.06,"$350,000.00"
Sol_055,831 N Clarkson St,https://www.loopnet.com/Listing/831-N-Clarkson-St-Denver-CO/38142797/,"Denver, CO 80218",0.18,899000.0,39.729919009716,-104.977904960968,4580.9400000000005,5000,M,91.62%,521,FARMERS ALL NATURAL (121 trucks) | CO TRAN LLC (275 trucks) | SUPERSHUTTLE DENVER (125 trucks),152000,16569,12344344.06,"$899,000.00"
Sol_055,422 Perry St,https://www.loopnet.com/Listing/422-Perry-St-Castle-Rock-CO/38421711/,"Castle Rock, CO 80104",0.24,605821.24,39.374148794158,-104.858322527659,2577.81,5000,M,51.56%,389,GREAT SOUTHWESTERN CONSTRUCTION INC (280 trucks) | TOWN OF CASTLE ROCK  (109 trucks),152000,16569,12344344.06,"$605,821.24"
Sol_055,239 S Main St,https://www.loopnet.com/Listing/239-S-Main-St-Brighton-CO/27424620/,"Brighton, CO 80601",0.31,250000.0,39.982905257485,-104.822555605705,1694.9,2000,S,84.75%,267,G&Z TRANSPORT LLC (147 trucks) | SIM TRUCKING INC (120 trucks),152000,16569,12344344.06,"$250,000.00"
Sol_055,20th & Blake St,https://www.loopnet.com/Listing/20th-Blake-St-Land-Denver-CO/26158810/,"Denver, CO 80205",0.32,1320000.0,39.754299409573,-104.994304825083,7615.27,10000,L,76.15%,1147,RES (149 trucks) | MPLX G&P (144 trucks) | CONCRETE EXPRESS INC (128 trucks) | COMPASS VEHICLE RENTAL INC (170 trucks) | UNITED SITE SERVICES OF NEVADA INC (409 trucks) | UNITED SITE SERVICES OF COLORADO INC (147 trucks),152000,16569,12344344.06,"$1,320,000.00"
Sol_055,1560 N Academy Blvd,https://www.loopnet.com/Listing/1560-N-Academy-Blvd-Colorado-Springs-CO/3886433/,"Colorado Springs, CO 80909",0.64,416700.0,38.854776988204,-104.75774002483,5689.619999999999,10000,L,56.90%,1031,COLORADO SPRINGS SCHOOL DISTRICT 11 (130 trucks) | MOUNTAIN METROPOLITAN TRANSIT (144 trucks) | CITY OF COLORADO SPRINGS (326 trucks) | El PASO COUNTY (112 trucks) | GOODWILL OF COLORADO (134 trucks) | VECTRUS SYSTEMS CORPORATION (185 trucks),152000,16569,12344344.06,"$416,700.00"
Sol_055,3401 S Yosemite St,https://www.loopnet.com/Listing/3401-S-Yosemite-St-Denver-CO/39837277/,"Denver, CO 80231",0.64,675000.0,39.654049416843,-104.88550562639,19524.48,20000,XL,97.62%,2867,COMCAST (194 trucks) | SWINGLE TREE & LANDSCAPE CARE (135 trucks) | CITY LIGHT AND POWER INC (121 trucks) | WHEEL PROS LLC (182 trucks) | GLOBAL TRANSPORTATION LLC (442 trucks) | HBSCO DANS TRASH AT YOUR DISPOSAL (110 trucks) | CITY OF AURORA (271 trucks) | ORICA USA INC (215 trucks) | ENTERPRISE RENT-A-CAR NATIONAL RENT A CAR ALAMO RENT A CAR (421 trucks) | AURORA PUBLIC SCHOOLS (127 trucks) | METCO LANDSCAPING INC (226 trucks) | WAGNER EQUIPMENT CO (423 trucks),152000,16569,12344344.06,"$675,000.00"
Sol_055,4237 McWhinney Blvd,https://www.loopnet.com/Listing/4237-McWhinney-Blvd-Loveland-CO/23974785/,"Loveland, CO 80538",0.65,871347.9,40.408208389025,-105.017378025231,252.96,1000,XS,25.30%,109,LOVELAND MUNICIPALITY (109 trucks),152000,16569,12344344.06,"$871,347.90"
Sol_055,7300 W Jefferson Ave,https://www.loopnet.com/Listing/7300-W-Jefferson-Ave-Lakewood-CO/38419312/,"Lakewood, CO 80235",0.66,379999.0,39.649773884125,-105.079540805378,10536.92,20000,XL,52.68%,1415,QUALITY LOGISTICS INC (135 trucks) | KEESEN ENTERPRISES INC (263 trucks) | PROCAM SERVICES  (101 trucks) | JEFFCO SCHOOLS (274 trucks) | JEFFERSON COUNTY (120 trucks) | HOLCIM WCR INC (298 trucks) | PACIFIC SHIPPING & TRUCKING CO INC (109 trucks) | ENIVIRONMENTAL LANDWORKS COMPANY INC (115 trucks),152000,16569,12344344.06,"$379,999.00"
Sol_055,9190 W 84th Ave,https://www.loopnet.com/Listing/9190-W-84th-Ave-Arvada-CO/38160305/,"Arvada, CO 80005",0.67,499000.0,39.849854027782,-105.100317795342,4904.2,5000,M,98.08%,862,ALPINE MILLWORK COMPANY DBA ROCKY MOUNTAIN RELOAD (141 trucks) | CITY OF ARVADA (100 trucks) | GEOSTABILIZATION INTERNATIONAL LLC (155 trucks) | SITEWISE LLC (145 trucks) | TRI-STATE GENERATION & TRANSMISSION ASSOCIATION INC (321 trucks),152000,16569,12344344.06,"$499,000.00"
Sol_055,10431 Quari St,https://www.loopnet.com/Listing/10431-Quari-St-Commerce-City-CO/29119294/,"Commerce City, CO 80022",0.72,270000.0,39.886267655476,-104.844980046547,5120.5,10000,L,51.20%,744,ENVIRONMENTAL DESIGNS LLC (156 trucks) | BALIC TRANSPORT INC (120 trucks) | BURNCO COLORADO LLC (146 trucks) | WEST DIRECT OIL (140 trucks) | ADAMS 12 FIVE STAR SCHOOLS (182 trucks),152000,16569,12344344.06,"$270,000.00"
Sol_055,NEC N Fairgrounds Ave,https://www.loopnet.com/Listing/NEC-N-Fairgrounds-Ave-Windsor-CO/29890025/,"Windsor, CO 80528",0.74,483449.0,40.437732372143,-104.982630626628,304.01,1000,XS,30.40%,131,LARIMER COUNTY (131 trucks),152000,16569,12344344.06,"$483,449.00"
Sol_055,11958 Lincoln Ave,https://www.loopnet.com/Listing/Lincoln-Ave-Parker-CO/39741118/,"Parker, CO 80138",0.86,495000.0,39.536519536914,-104.76116705724,13220.13,20000,XL,66.10%,1835,ACCELERATED SERVICES LLC (373 trucks) | AMERICAN FURNITURE WAREHOUSE CO (340 trucks) | TERRACARE ASSOCIATES LLC (156 trucks) | IHC SCOTT INC (214 trucks) | BUCKLEY POWDER CO (217 trucks) | CH2M OMI CH2MHILL JACOBS (183 trucks) | CHERRY CREEK SCHOOLS (352 trucks),152000,16569,12344344.06,"$495,000.00"
Sol_055,2980 W 60th Ave,https://www.loopnet.com/Listing/2980-W-60th-Ave-Denver-CO/12107088/,"Denver, CO 80221",1.14,900000.0,39.805386957185,-105.022150208489,18066.22,20000,XL,90.33%,2524,NAVAJO EXPRESS INC (309 trucks) | COORS DISTRIBUTING COMPANY MILLER COORS LLC (105 trucks) | COLD FRONT (121 trucks) | U S TRANSPORT INC (200 trucks) | SURESHOT DRILLING LLC ATOZ FIELD SERVICES LLC DRILL TECH LLC PINNACLE DEVELOPMENT INC HDD SPECIALISTS LLC (135 trucks) | EAGLE ROCK DISTRIBUTING COMPANY OF COLORADO LLC (148 trucks) | COCAL LANDSCAPE SERVICES INC (153 trucks) | WASTE CONNECTIONS OF COLORADO INC (486 trucks) | RMS CRANES (139 trucks) | WESTERN DISTRIBUTING TRANSPORTATION CORP (155 trucks) | READY MIX CONCRETE COMPANY (191 trucks) | CITY OF THORNTON (208 trucks) | CITY OF THORNTON (174 trucks),152000,16569,12344344.06,"$900,000.00"
Sol_055,NWQ Highway 119 and I-25,https://www.loopnet.com/Listing/NWQ-Highway-119-and-I-25-Firestone-CO/31431092/,"Firestone, CO 80504",1.28,949000.0,40.160746988915,-104.978709958949,3529.55,5000,M,70.59%,606,WARD ELECTRIC COMPANY INC (222 trucks) | HEAT WAVES HOT OIL SERVICE LLC (201 trucks) | SUPREME TRANSPORT INC (183 trucks),152000,16569,12344344.06,"$949,000.00"
Sol_055,13987 Foster ct,https://www.loopnet.com/Listing/13987-Foster-ct-Longmont-CO/34579366/,"Longmont, CO 80504",1.42,1370019.92,40.140476603851,-105.119700024426,1399.2,2000,S,69.96%,385,CITY OF LONGMONT (211 trucks) | ST VRAIN VALLEY SCHOOL DISTRICT (174 trucks),152000,16569,12344344.06,"$1,370,019.92"
Sol_055,765 Aspen Ridge Drive Dr,https://www.loopnet.com/Listing/765-Aspen-Ridge-Drive-Dr-Lafayette-CO/32931931/,"Lafayette, CO 80026",1.43,556000.0,40.006898203868,-105.107210150504,4585.06,5000,M,91.70%,619,BOULDER VALLEY SCHOOL DISTRICT RE-2 (134 trucks) | VIA MOBILITY SERVICES (196 trucks) | VIA MOBILITY SERVICES (116 trucks) | CU (173 trucks),152000,16569,12344344.06,"$556,000.00"
Sol_055,E Harmony & Lady Moon Dr,https://www.loopnet.com/Listing/E-Harmony-Lady-Moon-Dr-Fort-Collins-CO/11217719/,"Fort Collins, CO 80528",2.2,1054007.0,40.523221679275,-105.010799488523,5618.16,10000,L,56.18%,972,NOVUS AG LLC (444 trucks) | CITY OF FORT COLLINS (285 trucks) | Poudre School District  (243 trucks),152000,16569,12344344.06,"$1,054,007.00"
Sol_056,2544 11th Ave,https://www.loopnet.com/Listing/2544-11th-Ave-Greeley-CO/35100267/,"Greeley, CO 80631",0.15,350000.0,40.395690645275,-104.69657283495,336.5,1000,XS,33.65%,145,WELD COUNTY PUBLIC WORKS DEPARTMENT (145 trucks),115000,12627,10499344.06,"$350,000.00"
Sol_056,831 N Clarkson St,https://www.loopnet.com/Listing/831-N-Clarkson-St-Denver-CO/38142797/,"Denver, CO 80218",0.18,899000.0,39.729919009716,-104.977904960968,4580.9400000000005,5000,M,91.62%,521,FARMERS ALL NATURAL (121 trucks) | CO TRAN LLC (275 trucks) | SUPERSHUTTLE DENVER (125 trucks),115000,12627,10499344.06,"$899,000.00"
Sol_056,422 Perry St,https://www.loopnet.com/Listing/422-Perry-St-Castle-Rock-CO/38421711/,"Castle Rock, CO 80104",0.24,605821.24,39.374148794158,-104.858322527659,2577.81,5000,M,51.56%,389,GREAT SOUTHWESTERN CONSTRUCTION INC (280 trucks) | TOWN OF CASTLE ROCK  (109 trucks),115000,12627,10499344.06,"$605,821.24"
Sol_056,239 S Main St,https://www.loopnet.com/Listing/239-S-Main-St-Brighton-CO/27424620/,"Brighton, CO 80601",0.31,250000.0,39.982905257485,-104.822555605705,5864.05,10000,L,58.64%,829,G&Z TRANSPORT LLC (147 trucks) | SIM TRUCKING INC (120 trucks) | ENVIRONMENTAL DESIGNS LLC (156 trucks) | BALIC TRANSPORT INC (120 trucks) | BURNCO COLORADO LLC (146 trucks) | WEST DIRECT OIL (140 trucks),115000,12627,10499344.06,"$250,000.00"
Sol_056,20th & Blake St,https://www.loopnet.com/Listing/20th-Blake-St-Land-Denver-CO/26158810/,"Denver, CO 80205",0.32,1320000.0,39.754299409573,-104.994304825083,9307.460000000001,10000,L,93.07%,1347,RES (149 trucks) | MPLX G&P (144 trucks) | CONCRETE EXPRESS INC (128 trucks) | COORS DISTRIBUTING COMPANY MILLER COORS LLC (105 trucks) | U S TRANSPORT INC (200 trucks) | WASTE CONNECTIONS OF COLORADO INC (486 trucks) | SURESHOT DRILLING LLC ATOZ FIELD SERVICES LLC DRILL TECH LLC PINNACLE DEVELOPMENT INC HDD SPECIALISTS LLC (135 trucks),115000,12627,10499344.06,"$1,320,000.00"
Sol_056,1560 N Academy Blvd,https://www.loopnet.com/Listing/1560-N-Academy-Blvd-Colorado-Springs-CO/3886433/,"Colorado Springs, CO 80909",0.64,416700.0,38.854776988204,-104.75774002483,5689.619999999999,10000,L,56.90%,1031,COLORADO SPRINGS SCHOOL DISTRICT 11 (130 trucks) | MOUNTAIN METROPOLITAN TRANSIT (144 trucks) | CITY OF COLORADO SPRINGS (326 trucks) | El PASO COUNTY (112 trucks) | GOODWILL OF COLORADO (134 trucks) | VECTRUS SYSTEMS CORPORATION (185 trucks),115000,12627,10499344.06,"$416,700.00"
Sol_056,4237 McWhinney Blvd,https://www.loopnet.com/Listing/4237-McWhinney-Blvd-Loveland-CO/23974785/,"Loveland, CO 80538",0.65,871347.9,40.408208389025,-105.017378025231,252.96,1000,XS,25.30%,109,LOVELAND MUNICIPALITY (109 trucks),115000,12627,10499344.06,"$871,347.90"
Sol_056,7300 W Jefferson Ave,https://www.loopnet.com/Listing/7300-W-Jefferson-Ave-Lakewood-CO/38419312/,"Lakewood, CO 80235",0.66,379999.0,39.649773884125,-105.079540805378,10536.92,20000,XL,52.68%,1415,QUALITY LOGISTICS INC (135 trucks) | KEESEN ENTERPRISES INC (263 trucks) | PROCAM SERVICES  (101 trucks) | JEFFCO SCHOOLS (274 trucks) | JEFFERSON COUNTY (120 trucks) | HOLCIM WCR INC (298 trucks) | PACIFIC SHIPPING & TRUCKING CO INC (109 trucks) | ENIVIRONMENTAL LANDWORKS COMPANY INC (115 trucks),115000,12627,10499344.06,"$379,999.00"
Sol_056,9190 W 84th Ave,https://www.loopnet.com/Listing/9190-W-84th-Ave-Arvada-CO/38160305/,"Arvada, CO 80005",0.67,499000.0,39.849854027782,-105.100317795342,7872.180000000001,10000,L,78.72%,1547,ALPINE MILLWORK COMPANY DBA ROCKY MOUNTAIN RELOAD (141 trucks) | CITY OF ARVADA (100 trucks) | GEOSTABILIZATION INTERNATIONAL LLC (155 trucks) | COLD FRONT (121 trucks) | SITEWISE LLC (145 trucks) | CITY OF THORNTON (208 trucks) | CITY OF THORNTON (174 trucks) | TRI-STATE GENERATION & TRANSMISSION ASSOCIATION INC (321 trucks) | ADAMS 12 FIVE STAR SCHOOLS (182 trucks),115000,12627,10499344.06,"$499,000.00"
Sol_056,NEC N Fairgrounds Ave,https://www.loopnet.com/Listing/NEC-N-Fairgrounds-Ave-Windsor-CO/29890025/,"Windsor, CO 80528",0.74,483449.0,40.437732372143,-104.982630626628,304.01,1000,XS,30.40%,131,LARIMER COUNTY (131 trucks),115000,12627,10499344.06,"$483,449.00"
Sol_056,11958 Lincoln Ave,https://www.loopnet.com/Listing/Lincoln-Ave-Parker-CO/39741118/,"Parker, CO 80138",0.86,495000.0,39.536519536914,-104.76116705724,18264.289999999997,20000,XL,91.32%,2581,ACCELERATED SERVICES LLC (373 trucks) | AMERICAN FURNITURE WAREHOUSE CO (340 trucks) | TERRACARE ASSOCIATES LLC (156 trucks) | IHC SCOTT INC (214 trucks) | BUCKLEY POWDER CO (217 trucks) | CH2M OMI CH2MHILL JACOBS (183 trucks) | ORICA USA INC (215 trucks) | CHERRY CREEK SCHOOLS (352 trucks) | HBSCO DANS TRASH AT YOUR DISPOSAL (110 trucks) | ENTERPRISE RENT-A-CAR NATIONAL RENT A CAR ALAMO RENT A CAR (421 trucks),115000,12627,10499344.06,"$495,000.00"
Sol_056,NWQ Highway 119 and I-25,https://www.loopnet.com/Listing/NWQ-Highway-119-and-I-25-Firestone-CO/31431092/,"Firestone, CO 80504",1.28,949000.0,40.160746988915,-104.978709958949,3529.55,5000,M,70.59%,606,WARD ELECTRIC COMPANY INC (222 trucks) | HEAT WAVES HOT OIL SERVICE LLC (201 trucks) | SUPREME TRANSPORT INC (183 trucks),115000,12627,10499344.06,"$949,000.00"
Sol_056,13987 Foster ct,https://www.loopnet.com/Listing/13987-Foster-ct-Longmont-CO/34579366/,"Longmont, CO 80504",1.42,1370019.92,40.140476603851,-105.119700024426,1399.2,2000,S,69.96%,385,CITY OF LONGMONT (211 trucks) | ST VRAIN VALLEY SCHOOL DISTRICT (174 trucks),115000,12627,10499344.06,"$1,370,019.92"
Sol_056,765 Aspen Ridge Drive Dr,https://www.loopnet.com/Listing/765-Aspen-Ridge-Drive-Dr-Lafayette-CO/32931931/,"Lafayette, CO 80026",1.43,556000.0,40.006898203868,-105.107210150504,4585.06,5000,M,91.70%,619,BOULDER VALLEY SCHOOL DISTRICT RE-2 (134 trucks) | VIA MOBILITY SERVICES (196 trucks) | VIA MOBILITY SERVICES (116 trucks) | CU (173 trucks),115000,12627,10499344.06,"$556,000.00"
Sol_056,E Harmony & Lady Moon Dr,https://www.loopnet.com/Listing/E-Harmony-Lady-Moon-Dr-Fort-Collins-CO/11217719/,"Fort Collins, CO 80528",2.2,1054007.0,40.523221679275,-105.010799488523,5618.16,10000,L,56.18%,972,NOVUS AG LLC (444 trucks) | CITY OF FORT COLLINS (285 trucks) | Poudre School District  (243 trucks),115000,12627,10499344.06,"$1,054,007.00"
Sol_057,2544 11th Ave,https://www.loopnet.com/Listing/2544-11th-Ave-Greeley-CO/35100267/,"Greeley, CO 80631",0.15,350000.0,40.395690645275,-104.69657283495,336.5,1000,XS,33.65%,145,WELD COUNTY PUBLIC WORKS DEPARTMENT (145 trucks),115000,12627,10499344.06,"$350,000.00"
Sol_057,831 N Clarkson St,https://www.loopnet.com/Listing/831-N-Clarkson-St-Denver-CO/38142797/,"Denver, CO 80218",0.18,899000.0,39.729919009716,-104.977904960968,4580.9400000000005,5000,M,91.62%,521,FARMERS ALL NATURAL (121 trucks) | CO TRAN LLC (275 trucks) | SUPERSHUTTLE DENVER (125 trucks),115000,12627,10499344.06,"$899,000.00"
Sol_057,422 Perry St,https://www.loopnet.com/Listing/422-Perry-St-Castle-Rock-CO/38421711/,"Castle Rock, CO 80104",0.24,605821.24,39.374148794158,-104.858322527659,2577.81,5000,M,51.56%,389,GREAT SOUTHWESTERN CONSTRUCTION INC (280 trucks) | TOWN OF CASTLE ROCK  (109 trucks),115000,12627,10499344.06,"$605,821.24"
Sol_057,239 S Main St,https://www.loopnet.com/Listing/239-S-Main-St-Brighton-CO/27424620/,"Brighton, CO 80601",0.31,250000.0,39.982905257485,-104.822555605705,5864.05,10000,L,58.64%,829,G&Z TRANSPORT LLC (147 trucks) | SIM TRUCKING INC (120 trucks) | ENVIRONMENTAL DESIGNS LLC (156 trucks) | BALIC TRANSPORT INC (120 trucks) | BURNCO COLORADO LLC (146 trucks) | WEST DIRECT OIL (140 trucks),115000,12627,10499344.06,"$250,000.00"
Sol_057,20th & Blake St,https://www.loopnet.com/Listing/20th-Blake-St-Land-Denver-CO/26158810/,"Denver, CO 80205",0.32,1320000.0,39.754299409573,-104.994304825083,9307.460000000001,10000,L,93.07%,1347,RES (149 trucks) | MPLX G&P (144 trucks) | CONCRETE EXPRESS INC (128 trucks) | COORS DISTRIBUTING COMPANY MILLER COORS LLC (105 trucks) | U S TRANSPORT INC (200 trucks) | WASTE CONNECTIONS OF COLORADO INC (486 trucks) | SURESHOT DRILLING LLC ATOZ FIELD SERVICES LLC DRILL TECH LLC PINNACLE DEVELOPMENT INC HDD SPECIALISTS LLC (135 trucks),115000,12627,10499344.06,"$1,320,000.00"
Sol_057,1560 N Academy Blvd,https://www.loopnet.com/Listing/1560-N-Academy-Blvd-Colorado-Springs-CO/3886433/,"Colorado Springs, CO 80909",0.64,416700.0,38.854776988204,-104.75774002483,5689.619999999999,10000,L,56.90%,1031,COLORADO SPRINGS SCHOOL DISTRICT 11 (130 trucks) | MOUNTAIN METROPOLITAN TRANSIT (144 trucks) | CITY OF COLORADO SPRINGS (326 trucks) | El PASO COUNTY (112 trucks) | GOODWILL OF COLORADO (134 trucks) | VECTRUS SYSTEMS CORPORATION (185 trucks),115000,12627,10499344.06,"$416,700.00"
Sol_057,4237 McWhinney Blvd,https://www.loopnet.com/Listing/4237-McWhinney-Blvd-Loveland-CO/23974785/,"Loveland, CO 80538",0.65,871347.9,40.408208389025,-105.017378025231,252.96,1000,XS,25.30%,109,LOVELAND MUNICIPALITY (109 trucks),115000,12627,10499344.06,"$871,347.90"
Sol_057,7300 W Jefferson Ave,https://www.loopnet.com/Listing/7300-W-Jefferson-Ave-Lakewood-CO/38419312/,"Lakewood, CO 80235",0.66,379999.0,39.649773884125,-105.079540805378,10536.92,20000,XL,52.68%,1415,QUALITY LOGISTICS INC (135 trucks) | KEESEN ENTERPRISES INC (263 trucks) | PROCAM SERVICES  (101 trucks) | JEFFCO SCHOOLS (274 trucks) | JEFFERSON COUNTY (120 trucks) | HOLCIM WCR INC (298 trucks) | PACIFIC SHIPPING & TRUCKING CO INC (109 trucks) | ENIVIRONMENTAL LANDWORKS COMPANY INC (115 trucks),115000,12627,10499344.06,"$379,999.00"
Sol_057,9190 W 84th Ave,https://www.loopnet.com/Listing/9190-W-84th-Ave-Arvada-CO/38160305/,"Arvada, CO 80005",0.67,499000.0,39.849854027782,-105.100317795342,7872.180000000001,10000,L,78.72%,1547,ALPINE MILLWORK COMPANY DBA ROCKY MOUNTAIN RELOAD (141 trucks) | CITY OF ARVADA (100 trucks) | GEOSTABILIZATION INTERNATIONAL LLC (155 trucks) | COLD FRONT (121 trucks) | SITEWISE LLC (145 trucks) | CITY OF THORNTON (208 trucks) | CITY OF THORNTON (174 trucks) | TRI-STATE GENERATION & TRANSMISSION ASSOCIATION INC (321 trucks) | ADAMS 12 FIVE STAR SCHOOLS (182 trucks),115000,12627,10499344.06,"$499,000.00"
Sol_057,NEC N Fairgrounds Ave,https://www.loopnet.com/Listing/NEC-N-Fairgrounds-Ave-Windsor-CO/29890025/,"Windsor, CO 80528",0.74,483449.0,40.437732372143,-104.982630626628,304.01,1000,XS,30.40%,131,LARIMER COUNTY (131 trucks),115000,12627,10499344.06,"$483,449.00"
Sol_057,11958 Lincoln Ave,https://www.loopnet.com/Listing/Lincoln-Ave-Parker-CO/39741118/,"Parker, CO 80138",0.86,495000.0,39.536519536914,-104.76116705724,18264.289999999997,20000,XL,91.32%,2581,ACCELERATED SERVICES LLC (373 trucks) | AMERICAN FURNITURE WAREHOUSE CO (340 trucks) | TERRACARE ASSOCIATES LLC (156 trucks) | IHC SCOTT INC (214 trucks) | BUCKLEY POWDER CO (217 trucks) | CH2M OMI CH2MHILL JACOBS (183 trucks) | ORICA USA INC (215 trucks) | CHERRY CREEK SCHOOLS (352 trucks) | HBSCO DANS TRASH AT YOUR DISPOSAL (110 trucks) | ENTERPRISE RENT-A-CAR NATIONAL RENT A CAR ALAMO RENT A CAR (421 trucks),115000,12627,10499344.06,"$495,000.00"
Sol_057,NWQ Highway 119 and I-25,https://www.loopnet.com/Listing/NWQ-Highway-119-and-I-25-Firestone-CO/31431092/,"Firestone, CO 80504",1.28,949000.0,40.160746988915,-104.978709958949,3529.55,5000,M,70.59%,606,WARD ELECTRIC COMPANY INC (222 trucks) | HEAT WAVES HOT OIL SERVICE LLC (201 trucks) | SUPREME TRANSPORT INC (183 trucks),115000,12627,10499344.06,"$949,000.00"
Sol_057,13987 Foster ct,https://www.loopnet.com/Listing/13987-Foster-ct-Longmont-CO/34579366/,"Longmont, CO 80504",1.42,1370019.92,40.140476603851,-105.119700024426,1399.2,2000,S,69.96%,385,CITY OF LONGMONT (211 trucks) | ST VRAIN VALLEY SCHOOL DISTRICT (174 trucks),115000,12627,10499344.06,"$1,370,019.92"
Sol_057,765 Aspen Ridge Drive Dr,https://www.loopnet.com/Listing/765-Aspen-Ridge-Drive-Dr-Lafayette-CO/32931931/,"Lafayette, CO 80026",1.43,556000.0,40.006898203868,-105.107210150504,4585.06,5000,M,91.70%,619,BOULDER VALLEY SCHOOL DISTRICT RE-2 (134 trucks) | VIA MOBILITY SERVICES (196 trucks) | VIA MOBILITY SERVICES (116 trucks) | CU (173 trucks),115000,12627,10499344.06,"$556,000.00"
Sol_057,E Harmony & Lady Moon Dr,https://www.loopnet.com/Listing/E-Harmony-Lady-Moon-Dr-Fort-Collins-CO/11217719/,"Fort Collins, CO 80528",2.2,1054007.0,40.523221679275,-105.010799488523,5618.16,10000,L,56.18%,972,NOVUS AG LLC (444 trucks) | CITY OF FORT COLLINS (285 trucks) | Poudre School District  (243 trucks),115000,12627,10499344.06,"$1,054,007.00"
Sol_058,2544 11th Ave,https://www.loopnet.com/Listing/2544-11th-Ave-Greeley-CO/35100267/,"Greeley, CO 80631",0.15,350000.0,40.395690645275,-104.69657283495,336.5,1000,XS,33.65%,145,WELD COUNTY PUBLIC WORKS DEPARTMENT (145 trucks),135000,14748,11174344.06,"$350,000.00"
Sol_058,831 N Clarkson St,https://www.loopnet.com/Listing/831-N-Clarkson-St-Denver-CO/38142797/,"Denver, CO 80218",0.18,899000.0,39.729919009716,-104.977904960968,4580.9400000000005,5000,M,91.62%,521,FARMERS ALL NATURAL (121 trucks) | CO TRAN LLC (275 trucks) | SUPERSHUTTLE DENVER (125 trucks),135000,14748,11174344.06,"$899,000.00"
Sol_058,422 Perry St,https://www.loopnet.com/Listing/422-Perry-St-Castle-Rock-CO/38421711/,"Castle Rock, CO 80104",0.24,605821.24,39.374148794158,-104.858322527659,2577.81,5000,M,51.56%,389,GREAT SOUTHWESTERN CONSTRUCTION INC (280 trucks) | TOWN OF CASTLE ROCK  (109 trucks),135000,14748,11174344.06,"$605,821.24"
Sol_058,239 S Main St,https://www.loopnet.com/Listing/239-S-Main-St-Brighton-CO/27424620/,"Brighton, CO 80601",0.31,250000.0,39.982905257485,-104.822555605705,5864.05,10000,L,58.64%,829,G&Z TRANSPORT LLC (147 trucks) | SIM TRUCKING INC (120 trucks) | ENVIRONMENTAL DESIGNS LLC (156 trucks) | BALIC TRANSPORT INC (120 trucks) | BURNCO COLORADO LLC (146 trucks) | WEST DIRECT OIL (140 trucks),135000,14748,11174344.06,"$250,000.00"
Sol_058,20th & Blake St,https://www.loopnet.com/Listing/20th-Blake-St-Land-Denver-CO/26158810/,"Denver, CO 80205",0.32,1320000.0,39.754299409573,-104.994304825083,9307.460000000001,10000,L,93.07%,1347,RES (149 trucks) | MPLX G&P (144 trucks) | CONCRETE EXPRESS INC (128 trucks) | COORS DISTRIBUTING COMPANY MILLER COORS LLC (105 trucks) | U S TRANSPORT INC (200 trucks) | WASTE CONNECTIONS OF COLORADO INC (486 trucks) | SURESHOT DRILLING LLC ATOZ FIELD SERVICES LLC DRILL TECH LLC PINNACLE DEVELOPMENT INC HDD SPECIALISTS LLC (135 trucks),135000,14748,11174344.06,"$1,320,000.00"
Sol_058,1560 N Academy Blvd,https://www.loopnet.com/Listing/1560-N-Academy-Blvd-Colorado-Springs-CO/3886433/,"Colorado Springs, CO 80909",0.64,416700.0,38.854776988204,-104.75774002483,5689.619999999999,10000,L,56.90%,1031,COLORADO SPRINGS SCHOOL DISTRICT 11 (130 trucks) | MOUNTAIN METROPOLITAN TRANSIT (144 trucks) | CITY OF COLORADO SPRINGS (326 trucks) | El PASO COUNTY (112 trucks) | GOODWILL OF COLORADO (134 trucks) | VECTRUS SYSTEMS CORPORATION (185 trucks),135000,14748,11174344.06,"$416,700.00"
